"source_genesymbol","target_genesymbol","interact"
"NEUROD1","ABCC8",1
"NEUROD1","DLD",1
"NEUROG3","DLD",1
"RELA","CD69",1
"NFKB1","CD69",1
"RELB","CD69",1
"NFKB2","CD69",1
"REL","CD69",1
"JUN","CIITA",1
"SRF","CALCA",1
"SRF","CALCA",1
"ESR2","CCND1",-1
"CREM","CREBBP",1
"CREB1","CREM",1
"CREM","CREB1",-1
"CREB1","TAGLN",1
"TP73","E2F1",1
"E2F1","TP73",1
"SMAD2","CCN2",1
"ETS1","FLI1",1
"NFIC","CLU",1
"NFIC","HSPA9",1
"TFAP2A","TNF",1
"IRF3","CXCL14",1
"IRF3","IFIT1",1
"RELB","BCL2L1",1
"GATA4","MYH6",1
"HAND2","MYH6",1
"HAND2","NPPA",1
"HNF4A","OTC",1
"AR","KAT5",1
"KAT5","AR",1
"KAT5","KLK3",1
"CEBPB","CYP19A1",-1
"CEBPB","CYP2B6",1
"CEBPG","CYP2B6",1
"CEBPA","CYP19A1",1
"CEBPD","CYP19A1",-1
"EBF1","PREB",1
"EBF1","VPREB1",1
"NEUROD1","VPREB1",1
"TCF3","VPREB1",-1
"TCF3","CD79A",1
"TCF3","CD79B",1
"HSF1","SERPINH1",1
"PPARG","VEGFA",1
"PITX2","IL6",1
"CDX1","CDX2",-1
"CDX2","CDX1",-1
"NFE2L2","COX17",-1
"NRF1","COX17",-1
"SP1","COX17",1
"NCOR1","MYBL2",1
"ID1","PIK3R1",1
"CEBPG","CPB2",1
"CEBPA","CPB2",1
"USF1","HBB",1
"SP1","ADH5",1
"ZBTB7A","ADH5",-1
"NFKB1","IFNB1",1
"RELA","IFNB1",1
"POU2F1","CDC6",1
"ETV3","KRAS",-1
"NKRF","GCLM",1
"YBX1","MMP2",1
"GATA5","LCT",0
"FOXO3","TGFBR2",1
"EGR1","PPARG",-1
"PPARG","EGR1",1
"ESR1","PRDX3",1
"MYC","PRDX3",1
"PPARA","DBI",1
"PPARG","DBI",1
"RXRA","DBI",1
"TBP","BRF2",1
"TBP","GSTM1",1
"MEF2A","MYH14",1
"TBP","ILK",1
"TBP","TAF10",1
"EGR1","LHCGR",1
"SP3","HP",1
"NR1D1","APOC3",-1
"NR1I3","APOC3",1
"IRF1","TAT",1
"NR3C1","PNMT",1
"TFAP2A","PNMT",1
"SMAD7","ACVR1B",1
"NFIL3","IL3",1
"GATA1","NFIL3",1
"TBX2","NPPA",-1
"TFAP2A","CD5",1
"IRF4","IL15",1
"YY1","TAGLN",-1
"NFE2L2","HPGDS",1
"NFE2L2","SERPINA1",1
"AR","GSTP1",1
"NFE2L2","GSTP1",1
"ZNF384","BGLAP",-1
"RERE","ARG1",1
"ZNF250","COL11A2",1
"ZNF263","COL11A2",1
"ARNT","SRC",1
"RELA","IL2",1
"GATA3","IL7R",1
"GATA3","RAG1",1
"SPI1","GATA3",1
"GATA3","SPI1",1
"SPI1","RAG2",1
"FOXO3","INS",1
"FOXO3","HMGCS2",1
"TFDP1","CDC16",1
"LEF1","DCT",1
"TFE3","DCT",1
"CREB1","PER1",1
"CEBPG","ZFPM1",-1
"SPI1","ZFPM1",1
"CEBPA","CEBPE",1
"CEBPA","SPI1",1
"SPI1","CEBPE",1
"CEBPE","SPI1",-1
"RARA","CEBPE",1
"RARA","SPI1",1
"SPI1","RARA",1
"SP1","BCL2",1
"ETS1","MMP3",1
"KLF4","LAMC1",1
"SP1","LAMC1",1
"THRA","CD40",1
"THRA","SRA1",1
"THRA","SRC",1
"KLF13","CYP1A1",-1
"KLF16","CYP1A1",-1
"KLF9","CYP1A1",-1
"JUN","GLRX",1
"JUNB","GLRX",1
"JUND","GLRX",1
"NFKB1","CXCL8",1
"APEX1","OSGEP",1
"LEF1","EDA",1
"ETS1","MMP2",1
"PITX3","TNFAIP6",1
"MYOG","AVP",1
"TCF12","TERT",1
"USF1","TERT",1
"ESR1","OXT",-1
"NFX1","HLA-E",1
"FOXO3","GADD45A",1
"FOXO4","GADD45A",1
"SPI1","GADD45A",1
"HNF4A","PKD1",1
"CEBPB","SREBF1",1
"SREBF1","CEBPB",1
"ETS1","CYP24A1",1
"ATF2","NOS2",1
"AHR","ALB",1
"HNF4A","ALB",-1
"AHR","GSTM1",1
"SP1","GC",1
"PAX6","PDX1",1
"PDX1","PAX6",1
"PRDM1","PAX5",-1
"PAX5","PRDM1",-1
"JDP2","JUN",1
"ETV1","MMP3",1
"ETV1","PLAU",1
"JUN","MEF2D",1
"MEF2D","JUN",1
"JUN","ODC1",1
"JUNB","ODC1",1
"JUND","ODC1",1
"SP1","PLAAT3",1
"SP3","PLAAT3",1
"CEBPA","NR1H3",1
"CEBPB","NR1H3",1
"RELA","ELN",-1
"NFKB1","ELN",-1
"RELB","ELN",-1
"NFKB2","ELN",-1
"REL","ELN",-1
"SP1","ELN",1
"SP3","ELN",1
"RELA","ELN",-1
"PPARA","SLC10A2",1
"DNMT1","SLC10A2",1
"HNF1A","SLC10A2",1
"RELA","BCR",1
"NFKB1","BCR",1
"RELB","BCR",1
"NFKB2","BCR",1
"REL","BCR",1
"NR1H4","SLCO1B3",1
"STAT3","NOS2",1
"ATF4","TNF",1
"FOS","TNF",1
"ELF4","MYOG",1
"NR0B2","CSN2",1
"GATA4","SI",1
"HOXD11","ITGA8",1
"ZNF384","TNF",1
"SP1","PNOC",1
"TFAP2A","CRH",1
"CREB1","CRH",1
"HESX1","CGA",-1
"HESX1","LHB",1
"AR","PTEN",1
"AR","AKT1",1
"AR","PIK3R1",1
"E2F3","E2F1",1
"E2F1","E2F3",1
"JUN","GJA1",1
"FOS","GJA1",1
"SMAD5","BMP4",1
"HNF1A","UGT2B15",1
"PBX2","UGT2B17",-1
"TP53","CACYBP",1
"SP1","KDR",-1
"AR","RARA",1
"NR5A2","HNF4A",1
"CEBPG","DDIT3",1
"CEBPG","DDIT3",1
"JUN","DDIT3",1
"JUN","DDIT3",1
"SUPT20H","CGRRF1",1
"EMX2","WNT2",1
"STAT6","FCER2",1
"SP1","DNMT1",1
"SP3","DNMT1",1
"NCOR1","CYP3A4",1
"NCOR2","CYP3A4",-1
"JUN","SNCG",1
"CEBPA","HP",1
"SP1","PPP2CA",1
"E2F1","CDKN2C",1
"SP1","CDKN2C",1
"SP1","MUC5AC",1
"ZC3H8","GATA3",-1
"TCF3","EBF1",1
"NR5A1","RARA",1
"MAX","YBX1",1
"MYC","YBX1",1
"TP73","YBX1",1
"NCOR1","UIMC1",1
"NR6A1","UIMC1",1
"MYC","MAP2K1",1
"MYC","TNF",1
"REL","SOD2",1
"TP53","SLC25A5",1
"TP53","TNFRSF11A",1
"MAF","CRYAA",1
"MAFB","CRYAA",1
"AR","NR0B1",1
"TP73","PSRC1",1
"TP53","PSRC1",1
"ATF4","ERBB2",1
"DDIT3","CSN2",1
"DDIT3","CSN2",1
"JUN","HLA-DRB1",1
"JUNB","HLA-DRB1",1
"JUND","HLA-DRB1",1
"SREBF2","SQLE",1
"SMAD5","BMP2",1
"USF1","PRKAR2B",1
"USF2","PRKAR2B",1
"CEBPB","PRKAR2B",1
"CEBPG","PRKAR2B",1
"MITF","BCL2",1
"KLF4","ID3",-1
"ID3","MAPK1",1
"MLXIPL","PKLR",1
"USF2","PKLR",1
"KLF5","KLF4",-1
"ZBTB33","CTNND1",1
"ZBTB33","MMP7",-1
"ZNF263","NT5E",1
"ETV2","MMP1",1
"SP1","MLIP",1
"TP53","CASP6",1
"NCOR1","NCOA3",1
"TBX15","IGF1R",1
"THRA","TRH",1
"MYC","RIOX2",1
"MITF","GSK3B",1
"NR2C1","ESR1",1
"JUN","GSS",1
"JUNB","GSS",1
"JUND","GSS",1
"JUN","APC",1
"JUNB","APC",1
"JUND","APC",1
"JUN","APC",1
"SP1","MMP14",0
"KLF13","CCL5",1
"TCF3","APOE",1
"CEBPA","NPR1",1
"FOXA2","NPR1",1
"GATA1","NPR1",-1
"IKZF1","NPR1",-1
"NKX2-5","NPR1",1
"SRY","NPR1",1
"USF1","NPR1",1
"IRF1","TAPBP",1
"MAX","PAX3",1
"MYC","PAX3",1
"MYCN","PAX3",1
"MYB","ACOT11",1
"MYB","AR",1
"AR","MYB",0
"KLF15","SLC2A4",1
"BCL6","IL5",1
"SMAD4","APP",1
"EPAS1","ADM",1
"JUN","NCAM1",1
"JDP2","CREBBP",1
"CUX1","SI",-1
"CUX1","SI",-1
"DNMT1","MBD3",1
"DNMT3A","MBD3",1
"DNMT3A","MBD4",1
"DNMT3B","MBD3",1
"DNMT3B","MBD4",1
"MBD1","ACTB",1
"MBD1","MBD4",1
"MBD2","PCNA",1
"DNMT1","MBP",1
"DNMT1","PCNA",1
"MYC","MYOD1",-1
"MYC","MYOG",1
"SP1","PRKCB",1
"IRF1","MMP9",1
"JUN","SLC10A1",1
"JUN","RHOA",1
"JUNB","RHOA",1
"JUND","RHOA",1
"EGR1","APOA1",1
"FOXA2","APOA1",1
"CREB1","CPT1A",1
"HNF4A","CPT1A",1
"E2F1","PPARG",1
"E2F4","PPARG",-1
"MYC","FTH1",-1
"MYC","SLC11A1",-1
"ZBTB17","SLC11A1",1
"ZNF91","SLC11A1",1
"ARNT","SERPINE1",1
"AHR","SERPINE1",1
"FOXN1","AR",1
"AR","FOXN1",1
"FOXN1","KLK3",1
"STAT3","KLK3",1
"ETV1","ERBB2",1
"KLF5","PLAT",1
"NR4A2","CRH",1
"ATF2","NR4A2",1
"NR1I3","UGT1A1",1
"CEBPG","IL6",-1
"CREB1","CARTPT",1
"PPARA","SLC27A1",1
"ETS1","ATP2A3",1
"OLIG1","SHH",1
"OLIG2","SHH",1
"JUNB","CCNA2",1
"ERF","PRL",-1
"BMAL1","TTF1",1
"CLOCK","TTF1",1
"TTF1","ADCYAP1",1
"ESR1","TERT",1
"HOXB7","CDX1",1
"SPI1","FCGR1A",1
"SPI1","IFNG",1
"TBP","FCGR1A",1
"WT1","SF1",1
"PITX2","GH1",1
"PITX2","POU1F1",1
"CREB1","PDGFRA",-1
"ESR1","NR3C1",1
"NR3C1","ESR1",-1
"THRA","CYP3A4",1
"RELA","PRF1",1
"NFKB1","PRF1",1
"RELB","PRF1",1
"NFKB2","PRF1",1
"REL","PRF1",1
"NFKB1","PRF1",1
"RELA","PRF1",1
"SP1","CDKN2A",1
"SP1","CDKN2A",1
"TP53","APP",1
"JUN","CYP1A2",1
"JUNB","CYP1A2",1
"JUND","CYP1A2",1
"FOS","CYP1A2",1
"JUN","CYP1A2",1
"RREB1","FSHR",1
"ZNF202","FSHR",-1
"YY1","HOXB4",1
"HOXB4","NFYA",1
"NFYA","HOXB4",1
"ESR1","RGN",1
"ESR1","U2AF1",1
"RELA","SYTL1",1
"NFKB1","SYTL1",1
"RELB","SYTL1",1
"NFKB2","SYTL1",1
"REL","SYTL1",1
"SP1","DKC1",1
"CREB1","FOS",1
"MEF2A","RHD",1
"ESR1","CAV1",-1
"ESR2","CAV1",1
"IRF5","CCL1",1
"IRF5","CCL5",1
"NFAT5","HSPA1B",1
"PHF5A","SMARCB1",1
"NCOR2","CYP1A1",1
"AR","FGF8",1
"AR","TYRP1",1
"POU2F1","ITGAX",-1
"POU2F1","ITGB2",-1
"POU2F1","VCAM1",-1
"ETS1","CCNG1",1
"ETS1","PERP",1
"MSX2","BGLAP",-1
"RELA","CAMK4",1
"PITX1","FSHB",1
"CREB1","CYP51A1",1
"SP1","CYP51A1",1
"TFAP2A","RAD21",1
"TFAP2C","RAD21",1
"RARA","IL1B",1
"STAT3","CCND1",1
"MAF","NQO1",1
"MAFG","CRYZ",1
"MAFG","NQO1",1
"MAFK","CRYZ",1
"MAFK","NQO1",1
"MAF","GSTK1",1
"TP53","NQO1",1
"SMAD1","BGLAP",1
"POU2F1","CSN2",1
"STAT5B","HP",1
"HIF1A","CA9",1
"CUX1","CA9",1
"CUX1","CA9",1
"NKX2-1","SCGB1A1",1
"TP53","ATF3",1
"ATF3","TP53",-1
"PAX3","SFTPB",1
"SMAD3","SFTPB",-1
"SNAI1","MUC1",-1
"ZEB1","MUC1",-1
"SNAI1","ZEB1",1
"ESR1","CRH",0
"ESR2","CRH",0
"JUN","GADD45B",1
"RELA","GADD45B",1
"NFKB1","GADD45B",1
"RELB","GADD45B",1
"NFKB2","GADD45B",1
"REL","GADD45B",1
"NFKB1","GADD45B",1
"RELA","GADD45B",1
"HOXA5","IGFBP1",1
"TP53","SLC6A6",-1
"NCOA1","CXCL8",1
"NCOA1","TNF",1
"IRF1","IL17A",1
"RELA","IL17A",1
"NFKB1","IL17A",1
"RELB","IL17A",1
"NFKB2","IL17A",1
"REL","IL17A",1
"JUN","PRDM1",1
"JUNB","PRDM1",1
"JUND","PRDM1",1
"PRDM1","BCL6",-1
"BCL6","PRDM1",-1
"TP53","ERVK-11",1
"AR","PA2G4",1
"PA2G4","AR",-1
"VDR","CYP3A4",1
"JDP2","S100A9",1
"ZNF316","S100A9",1
"ZNF316","TRIM28",1
"TP53","NFYA",1
"ZNF699","CHMP4A",1
"ZNF236","ADH1B",1
"ID3","NPTX1",1
"MYOD1","NPTX1",1
"ZNF384","NPTX1",1
"NR2C2","MAP2K7",1
"NR2C2","MAPK8",1
"POU1F1","FGFR4",1
"SP1","AGXT",1
"TFAP2A","AGXT",1
"TFAP2A","PRKACA",1
"SP1","CREBBP",1
"TFAP2A","CREBBP",1
"TFAP2A","SP1",1
"SP1","TFAP2A",1
"SP1","OPRK1",1
"MYB","AMY2A",1
"FOXO1","FASLG",1
"ELF1","TSC1",1
"NR1H2","TP53",1
"FOS","MDM2",1
"NKX3-1","FOS",-1
"NKX3-1","MDM2",1
"KLF10","SMAD7",-1
"RELA","CDK9",1
"NFKB1","CDK9",1
"RELB","CDK9",1
"NFKB2","CDK9",1
"REL","CDK9",1
"DNMT1","ABCB1",1
"ESR1","ABCB1",1
"ESR2","ABCB1",1
"SP3","CSNK2A1",1
"NR1H3","PLTP",1
"TEF","CAD",1
"CEBPG","CXCL8",1
"CEBPG","TNF",1
"ESRRA","ACADM",1
"ESRRG","ACADM",1
"JUND","TH",1
"MEF2C","PPARGC1A",1
"HNF4A","NRCAM",1
"HNF4A","HAMP",1
"CEBPA","HAMP",1
"CEBPG","HAMP",1
"CEBPB","AXIN1",1
"CEBPB","FGFR1",1
"CEBPB","HLA-E",1
"TP73","RBL2",1
"KLF4","GSTP1",-1
"KLF5","GSTP1",-1
"ONECUT1","GCK",1
"RELA","TNFAIP3",1
"NFKB1","TNFAIP3",1
"RELB","TNFAIP3",1
"NFKB2","TNFAIP3",1
"REL","TNFAIP3",1
"YBX1","UTS2R",1
"SP1","IFITM3",1
"TFAP2A","IVL",1
"TFAP2A","KRT14",1
"TFAP2C","EGFR",1
"TFAP2C","IVL",1
"TFAP2C","KRT14",1
"NR5A1","CGA",1
"JUND","EGF",1
"ZEB1","BGLAP",-1
"GATA1","HBB",1
"RELA","SOCS1",1
"NFKB1","SOCS1",1
"RELB","SOCS1",1
"NFKB2","SOCS1",1
"REL","SOCS1",1
"RELA","CFB",1
"NFKB1","CFB",1
"RELB","CFB",1
"NFKB2","CFB",1
"REL","CFB",1
"RELA","NOD2",1
"NFKB1","NOD2",1
"RELA","NOD2",1
"NFKB1","NOD2",1
"RELB","NOD2",1
"NFKB2","NOD2",1
"REL","NOD2",1
"ATF2","TH",1
"ATF3","REG1B",1
"SP1","TOP2B",1
"MBD2","PLAU",1
"RELA","CASP4",1
"NFKB1","CASP4",1
"RELB","CASP4",1
"NFKB2","CASP4",1
"REL","CASP4",1
"STAT1","CASP4",1
"CREM","VDR",1
"NR0B2","ABCA1",-1
"NR1H3","NR0B2",1
"NR0B2","NR1H3",-1
"NR0B2","ABCG1",1
"PAX2","ROBO3",1
"STAT5A","ACACA",1
"JUN","LORICRIN",1
"JUNB","LORICRIN",1
"JUND","LORICRIN",1
"CREB1","LORICRIN",-1
"TFAP2A","LORICRIN",1
"JUN","LORICRIN",1
"JUNB","LORICRIN",-1
"SP1","LORICRIN",1
"SP3","LORICRIN",-1
"JUN","NUP214",1
"SP3","CREBBP",1
"JUN","SPP1",1
"JUNB","SPP1",1
"JUND","SPP1",1
"MECOM","ZBTB16",1
"POU4F1","CDKN1A",1
"NKX3-1","BAX",1
"POU4F1","BAX",-1
"SOX9","SRY",1
"SRY","SOX9",1
"TBPL1","MC1R",1
"HIF1A","BCL2",1
"OSR1","PRKN",1
"SREBF1","UCP2",1
"SMAD3","FN1",1
"SMAD7","FN1",1
"ESR2","VEGFA",-1
"FOS","NOTCH2",1
"FOSL1","NOTCH2",1
"RELA","STAT5A",1
"NFKB1","STAT5A",1
"RELB","STAT5A",1
"NFKB2","STAT5A",1
"REL","STAT5A",1
"CREB1","GSTP1",1
"FOS","COL10A1",1
"SP1","H1-6",1
"SP3","H1-6",1
"PAX3","H1-6",1
"HOXD13","H1-6",1
"RELA","MUC1",1
"NFKB1","MUC1",1
"RELB","MUC1",1
"NFKB2","MUC1",1
"REL","MUC1",1
"RELA","MUC1",1
"TWIST1","POSTN",1
"MYC","CD40",1
"BHLHE22","PAX6",-1
"SPZ1","CCN2",1
"MEF2D","CD14",1
"SP1","CD14",1
"MEF2A","CD14",1
"NR0B1","CYP2B6",1
"WT1","CYP19A1",-1
"WT1","CYP2B6",1
"ATF2","EBP",1
"JUN","EBP",1
"ATF2","CEBPB",1
"JUN","CEBPB",1
"FOXM1","AFP",-1
"RFXANK","ATP9A",1
"HIF1A","LEP",1
"ARNT","LEP",1
"CRX","BANF1",1
"PPARG","IL6",-1
"MAFB","NPHS2",1
"SFPQ","CYP11A1",1
"SFPQ","CYP2B6",1
"SFPQ","IGF1",1
"THRA","LARGE1",1
"NFKB1","IRF4",1
"RELA","IL1A",1
"NFKB1","IL1A",1
"RELB","IL1A",1
"NFKB2","IL1A",1
"REL","IL1A",1
"MITF","TPH1",1
"SP1","BMP2",1
"HNF1B","AKR1C4",1
"REST","TAC1",-1
"CEBPD","A2M",1
"STAT1","COL2A1",1
"STAT1","JAK2",1
"CDX2","HBEGF",1
"RELA","EPO",1
"NFKB1","EPO",1
"RELB","EPO",1
"NFKB2","EPO",1
"REL","EPO",1
"GTF3A","EPO",1
"PITX1","PRL",1
"MYC","OPRK1",1
"USF1","IL1B",-1
"USF1","NOS2",-1
"USF2","IL1B",-1
"USF2","NOS2",-1
"JUN","MEN1",1
"JUND","MAPK1",1
"JUND","MAPK8",1
"TFAP2A","SLC19A1",1
"SSRP1","TGFB1",1
"MYOD1","NF1",1
"NKX2-5","NF1",1
"TFAP4","NF1",1
"MTA2","SELENOP",1
"SP3","SERPINH1",1
"NFE2L2","SLC7A11",1
"EGR1","LDLR",1
"CEBPB","LDLR",1
"CREB1","LDLR",1
"USF1","SERPINE1",1
"ESR1","TNF",1
"STAT1","POMC",1
"TP53","MIF",1
"MYOD1","MSTN",1
"IRF3","IFNA5",1
"IRF7","IFNA5",1
"PITX1","IFNA5",-1
"IRF3","IFNA4",1
"PITX1","IFNA4",1
"MEF2A","HP",1
"SPI1","PRL",1
"TP53","XPC",1
"ZBTB16","GP1BA",1
"ZBTB16","GP9",1
"ZBTB16","MPL",1
"CDX1","WNT2",1
"NR2C2","MAP3K14",1
"NR2C2","TAB1",1
"JUN","GAST",1
"JUNB","GAST",1
"JUND","GAST",1
"CEBPB","GAST",1
"ZBTB17","HCFC1",1
"ELF1","KIR3DL1",1
"LEF1","RAG2",1
"KLF10","SMAD2",1
"KLF10","SMAD3",1
"KLF10","SMAD4",1
"TP53","CDX1",-1
"ZNF91","AP3B1",1
"ZKSCAN7","AP3B1",1
"CREBZF","AP3B1",1
"PPARA","IL2",1
"CREB1","MRM3",1
"SMAD1","ID1",1
"SMAD4","ID1",1
"KLF2","ODC1",1
"KLF4","ODC1",-1
"ELF1","CD3D",1
"NR0B2","PCK1",1
"SP1","FLNA",1
"STAT1","HSP90B2P",1
"FOXO3","TNFSF10",1
"FOXO1","TNFSF10",1
"GATA2","CYP19A1",1
"HR","GRIA2",1
"HIF1A","BHLHE41",1
"CEBPB","PRKCA",1
"CEBPB","CSF3",1
"NFATC1","IL4",1
"STAT1","IFI27",1
"BACH1","HMOX1",-1
"MAFK","HMOX1",-1
"MYT1","PLP1",1
"KLF6","IGF1",1
"TFAP2D","CALB2",1
"SP1","GP6",1
"FLI1","GP6",1
"GATA1","GP6",1
"IRF4","CCNB1",-1
"RELA","IER3",1
"NFKB1","IER3",1
"RELB","IER3",1
"NFKB2","IER3",1
"REL","IER3",1
"REL","IER3",1
"MYC","IER3",-1
"NFKB1","IER3",1
"RELA","IER3",1
"NFKB1","CDX2",1
"RELA","CDX2",-1
"PGR","NFKBIA",1
"RELA","TNFRSF11B",1
"NFKB1","TNFRSF11B",1
"RELB","TNFRSF11B",1
"NFKB2","TNFRSF11B",1
"REL","TNFRSF11B",1
"CREB1","TNFSF11",1
"SP1","TAF7",1
"HNF1A","SLC17A1",1
"ZNF160","GPT",1
"ZNF160","LCT",1
"E2F2","TERT",-1
"E2F3","TERT",-1
"E2F4","TERT",-1
"E2F5","TERT",-1
"MAFA","INS",1
"ARNT","CYP1A1",1
"FOXA2","PTH",1
"GATA1","PTH",1
"NR3C1","PTH",1
"NFE2L2","KEAP1",1
"HIF1A","NT5E",1
"ZNF410","MMP1",1
"CREB1","NOCT",1
"ZNF8","TGFB1",-1
"TP53","FDXR",1
"TP63","FDXR",1
"TP73","FDXR",1
"JUN","SPARC",1
"ESR1","GRIN2D",1
"ESR2","GRIN2D",1
"STAT4","PRF1",1
"ESR1","G6PC1",1
"ELF1","SOD3",1
"CUX1","CD40",1
"CUX1","CD40",1
"NFKB2","CD40",1
"SSRP1","CDKN1A",1
"SSRP1","MDM2",1
"SSRP1","MRPL41",1
"SSRP1","TP63",1
"TP63","MRPL41",1
"TP53","MUC2",1
"JUN","NPM1",1
"JUN","NPM1",1
"JUNB","NPM1",1
"JUND","NPM1",1
"NFATC2","CD3E",1
"ESRRA","NR1D1",1
"USF1","TFF1",1
"USF1","TFF2",1
"MYC","TFF2",1
"SP3","ADIPOQ",1
"SP1","ADIPOQ",1
"SP2","CDKN1A",1
"ONECUT1","AFP",1
"HIF1A","F2",1
"NKRF","ABCC8",1
"NKRF","NOS2",1
"RERE","CD34",1
"TEAD1","ANKRD1",1
"ZBED1","MYB",1
"DLX4","MIA",1
"ZBTB17","CDKN1A",-1
"MYC","BBC3",1
"MYC","BBC3",1
"JUN","COL1A2",1
"JUN","HP",1
"GATA2","TSHB",1
"HNF1A","GSTA1",-1
"TP53","RPSA",1
"ELF4","PRF1",1
"ETS1","PRF1",1
"PAX5","BLNK",1
"JUN","EDN3",1
"JUNB","EDN3",1
"JUND","EDN3",1
"RELA","EDN3",1
"NFKB1","EDN3",1
"RELB","EDN3",1
"NFKB2","EDN3",1
"REL","EDN3",1
"STAT1","CCL2",1
"TEAD4","S100B",1
"FOXA2","SAMHD1",1
"YY1","MUC1",1
"JUN","SERPINE1",1
"NR3C1","HSD11B1",1
"AR","RPL3",1
"POU2F1","CCND1",1
"RUNX2","CDKN1A",-1
"ATF1","CD44",1
"ATF1","CIITA",1
"ATF1","HLA-E",1
"NCOR1","RARB",1
"TP53","INS",1
"JUN","PRKG1",1
"CEBPB","CHAT",1
"MYB","CHAT",1
"STAT3","BIRC5",1
"RELA","CRP",1
"NFKB1","CRP",1
"RELB","CRP",1
"NFKB2","CRP",1
"REL","CRP",1
"PPARA","CRP",-1
"HIF1A","ABL1",1
"HIF1A","BCR",1
"ZNF148","ITGAM",-1
"ZBTB22","AMY2A",1
"GCM1","ERVW-1",1
"KAT6B","MYBL2",1
"MAF","MORF4L1",1
"SSRP1","MYBL2",1
"BMAL1","BHLHE40",1
"BHLHE40","BMAL1",1
"BHLHE40","CLOCK",1
"CLOCK","BHLHE40",1
"BHLHE40","PER1",1
"BMAL1","BHLHE41",1
"BHLHE41","BMAL1",1
"CLOCK","BHLHE41",1
"BHLHE41","CLOCK",1
"BHLHE41","PER1",1
"AR","PECR",1
"ESR1","PECR",1
"SOX9","COL9A1",1
"NR1H4","NELFE",1
"BCL6","SIRT1",1
"TP53","BID",1
"TP53","PTTG1",0
"SP1","PTTG1",1
"RELA","CXCL9",1
"NFKB1","CXCL9",1
"RELB","CXCL9",1
"NFKB2","CXCL9",1
"REL","CXCL9",1
"STAT1","CXCL9",1
"STAT1","TNF",1
"STAT1","CREBBP",1
"NR2F1","CAMK4",1
"CDX2","CDH17",1
"EGR1","RET",1
"SSRP1","BCL2",1
"KLF6","KRT12",1
"ELF3","TIMP3",1
"REL","SELE",1
"JUN","SELE",1
"JUNB","SELE",1
"JUND","SELE",1
"MEF2C","NPPA",1
"CEBPG","SAA1",1
"SMAD2","NOS3",1
"RFX1","MAP1A",-1
"E2F2","CDC6",1
"E2F3","CDC6",1
"YY1","CDC6",1
"E2F1","CDC6",1
"HIF1A","NPPA",1
"SSRP1","NPPA",1
"ATF3","PFDN4",1
"ATF3","RBBP7",1
"BCL6","PFDN4",1
"BCL6","RBBP7",1
"BCL6","ARID1B",1
"KAT7","CCNE1",1
"ATF1","JUN",1
"ELF3","CCL20",1
"SP1","CCL20",1
"FOXO1","SLC2A4",1
"PAX3","SLC2A4",1
"REL","BIRC3",1
"REL","C4B",1
"TCF3","RAG2",1
"REST","PRLHR",-1
"IRF1","IL12B",-1
"DNMT1","MT1A",1
"DNMT3A","MT1A",1
"MYC","MXD4",1
"ZBTB17","MXD4",1
"SP3","ERVK-6",1
"SP3","ERVK-6",1
"SP3","ERVK-6",1
"SP3","ERVK-6",1
"SP3","ERVK-6",1
"SP3","SUMO1",1
"IRF1","CDKN1A",0
"SP1","MAP3K5",1
"HES1","DBF4",1
"SP1","DBF4",1
"MYC","PRKACA",1
"EGR1","CAMK2A",1
"EGR1","DRD2",1
"EGR1","MAP3K1",1
"SP1","TCL1A",1
"SP1","ALG3",1
"MAF","IL12A",1
"MAF","IL12B",1
"NFKB1","IL1RN",1
"NFKB1","LEP",1
"RELA","IL1RN",1
"NFKB1","IL1RN",1
"RELB","IL1RN",1
"NFKB2","IL1RN",1
"REL","IL1RN",1
"RELA","LEP",1
"NFKB1","LEP",1
"RELB","LEP",1
"NFKB2","LEP",1
"REL","LEP",1
"RELA","IL1RN",1
"RELA","LEP",1
"SPI1","IL1RN",1
"MYB","COL1A2",1
"MAZ","GRIN1",1
"SSRP1","GRIN1",1
"ZNF354C","SLC2A4",1
"KLF2","PPARG",-1
"NFYA","CBS",1
"THRB","TSHR",1
"SP3","ESR1",1
"NR3C1","HSD3B2",1
"SMAD4","CDKN2B",1
"IRF8","NOS2",1
"ARHGAP35","RHOA",1
"FOXN1","TP53",1
"POU4F1","TP53",1
"MTA1","MMP9",1
"EWSR1","BCL2L1",1
"FLI1","BCL2L1",1
"JUN","CSF2",1
"JUNB","CSF2",1
"JUND","CSF2",1
"FOS","CSF2",1
"FOS","IFNG",1
"SPI1","GATA2",-1
"GATA2","SPI1",0
"KLF6","ENG",1
"EGR1","ENG",1
"JUN","ACE",1
"JUNB","ACE",1
"JUND","ACE",1
"JUN","ALAS2",1
"JUNB","ALAS2",1
"JUND","ALAS2",1
"FOS","ALAS2",1
"JUN","ALAS2",1
"JUND","ALAS2",1
"GLI3","FGF8",-1
"GLI3","SHH",-1
"NFE2L2","FTMT",1
"SSRP1","HBEGF",1
"SSRP1","PDX1",1
"ZGLP1","PDX1",1
"ZGLP1","TNF",1
"CUX1","CDKN1A",-1
"CUX1","CDKN1A",-1
"E2F1","MYCN",1
"E2F2","MYCN",1
"E2F3","MYCN",1
"RELA","LBP",1
"NFKB1","LBP",1
"RELB","LBP",1
"NFKB2","LBP",1
"REL","LBP",1
"TP53","VCAN",1
"ETS1","TFRC",-1
"TP73","APP",1
"CEBPG","TUBA1A",1
